session_id,image1,image2
15,2361056,2350120
15,285961,2385092
15,1159650,2352159
15,2415709,2376005
15,107962,2325092
15,2358947,2396276
15,2318672,2360892
15,498006,2384495
15,2353541,2407103
15,1159959,1160208
15,2409779,2352159
15,2413085,2354333
15,2359604,2349335
15,2373922,2411602
15,2409001,2389473
15,2400837,2396524
15,2330120,2360892
15,713059,2409225
15,2375204,2341434
15,2411602,1159524
15,2361056,2409001
15,160,498233
15,4445,2413085
15,2370845,2364729
15,2369907,1159811
15,395,2350120
15,2366993,2373390
15,1592751,2375043
15,2396961,2349335
15,2369171,2384490
15,350,498391
15,0,-1
15,2350120,2397064
15,2389473,2392171
15,713650,2384495
15,2408968,2349948
15,2318061,2341434
15,1160066,2319115
15,2358947,713650
15,2409779,2352159
15,2318308,2371682
15,2396524,393
15,2367507,2411806
15,498002,1592401
15,2787,2400441
15,2377656,2360803
15,2385092,2381846
15,2362134,2325092
15,2364729,2326199
15,2388442,2356281
15,1160208,2340751
15,2405867,713533
15,2408547,2417465
15,2333800,498069
15,498069,2375820
15,2347458,2333800
15,2375043,2417466
15,2340390,2361056
15,2404542,2396524
15,2417502,2349335
15,2396276,2376065
15,2318308,2360892
15,2376065,498006
15,2315726,2369171
15,1592762,2385675
15,2402616,1592762
15,2400837,2376065
15,2319115,2368102
15,286058,2385092
15,2358947,2413085
15,2367507,2369907
15,2339760,2378397
15,2417465,2377058
15,2388442,2383872
15,2409225,713650
15,2369907,2332851
15,2349335,1160208
15,2363398,2366508
15,1159650,1592433
15,2787,2369171
15,2361407,2364340
15,2411602,2384490
15,2326310,2390516
15,498006,1386
15,2453,350
15,2357275,2358947
15,2832,2338995
15,160,2362334
15,2412795,395
15,150493,2390165
15,2341259,2375043
15,2376668,2388442
15,2374842,1379
15,2377058,2360892
15,2417502,2367851
15,2334681,2326310
15,2352250,1592433
15,2364076,713432
15,160,2402616
15,2384504,2316138
15,2366640,1159959
15,1159376,2356281
15,2390165,2376005
15,2366993,2371682
15,1159811,2344410
15,160,2369013
15,2319899,2417502
15,2346742,2319899
15,2318061,1592762
15,1592751,2366508
15,713427,2371682
15,2373390,2315718
15,2366550,713371
15,713371,2352159
15,2360803,2409779
15,2381846,2353541
15,2339760,2366605
15,2364477,2339760
15,2384507,1386
15,2369013,1592401
15,2338995,2346577
15,498233,2358947
15,1159524,2396276
15,2369959,285680
15,2316138,1592433
15,393,2369907
16,1592433,1592751
16,2336116,2338995
16,2360892,2360927
16,2371993,2372295
16,-1,0
16,2390516,2390627
16,2411806,2412039
16,713432,713533
16,2341434,2370845
16,2376668,2411806
16,2409001,2412039
16,2326294,2397064
16,2407103,2411785
16,1159650,4333
16,2400837,286058
16,150493,4333
16,1160066,713427
16,1159650,2361056
16,1159959,2397064
16,4445,2369907
16,2396961,2341705
16,2400837,2409779
16,713371,2321657
16,2318672,2315726
16,2375204,2364076
16,2348432,2369013
16,2370835,2341259
16,2315718,2341268
16,2341259,2326199
16,2343930,2333800
16,2323842,2357275
16,2417502,2411806
16,2325612,2340390
16,2340390,2376005
16,2408547,107962
16,2408968,1160208
16,2400441,2318061
16,2320658,2366125
16,2404542,2366640
16,2384504,2344410
16,350,2407142
16,2408968,2409423
16,1159524,2370845
16,285680,2832
16,2346742,2348432
16,286058,2409225
16,2370835,2364729
16,2417465,2396524
16,2385675,2384490
16,2392171,2397064
16,2364729,2417465
16,2366125,2409779
16,285680,2346577
16,2408547,107962
16,2407103,2366508
16,2326294,2318042
16,2319899,2832
16,1593035,2349737
16,498391,713371
16,2408547,2371682
16,1159524,2326199
16,2407142,2392833
16,0,-1
16,498006,2363398
16,498002,2385675
16,2368102,2339760
16,2369013,2350120
16,2340751,2409423
16,2411785,2330120
16,2404652,2334681
16,2407406,2362134
16,2385675,2318672
16,2326294,1386
16,2359604,150515
16,2377058,1160208
16,2350120,2408800
16,2319115,713427
16,2347458,2369171
16,2334681,2384495
16,2388442,1592433
16,2371993,2396077
16,1379,2376005
16,2354333,2372295
16,2323842,2330120
16,2344410,2349948
16,2317249,2367851
16,713650,2369959
16,2360803,2348432
16,2330120,2366993
16,2316138,2364477
16,285961,2376005
16,1160208,713694
16,713650,498233
16,498002,2366508
16,2352159,2318042
16,2363587,2372295
16,2326310,2318061
16,498391,2366125
16,713694,2392833
16,393,1160208
16,2366508,2371230
16,2388053,1159524
16,2388053,1159524
16,2346742,2349737
16,2384507,2360803
16,2374842,2349737
16,498233,2367851
16,1159376,2787
16,2366605,2388053
16,2409055,286078
16,2408800,2366640
16,2375820,2340390
16,395,1159735
16,2326199,2364477
16,2415709,2364729
16,2453,2396524
16,2370835,2410580
16,2387855,2344410
16,2359604,1159811
16,2396077,2334681
16,2370845,1159811
16,713650,1592433
16,2364477,2338995
16,498391,2410580
16,2368102,2363398
16,2354333,2350120
16,713650,2407103
16,713371,285961
16,2360344,713059
16,498233,2321657
16,2408800,2318672
16,2375043,2412795
16,2408800,2388053
16,2364340,2412039
16,2400837,150493
16,2341434,2411602
16,2366125,2374727
16,2333800,2378397
16,2409001,2363398
16,2320658,2392833
16,2390165,2315726
16,2372295,2376065
16,2375204,2412150
16,2346742,1159811
16,2409001,393
16,2396077,2383872
16,2370835,2409225
16,2383872,285770
16,2387855,2376005
16,897,2319115
16,2349737,2349948
16,2415709,2390165
16,2412039,2361056
16,2400441,2374727
16,2384490,2359604
16,713432,2339760
16,2412039,1160208
16,2349948,713650
16,2318042,2332851
16,2417466,2346577
16,1051,2396276
16,2353541,2352159
16,2385092,2390516
16,2360927,498391
16,2362134,1159811
16,2339760,713650
16,2320658,2325092
16,1592401,350
16,2375820,713059
16,2349737,2405274
16,2411602,2340390
16,2352250,2349737
16,1593035,2411785
16,2360927,2396077
16,2364340,713427
16,1159811,2360803
16,2317249,2339760
16,2315718,2348432
16,2352159,2341705
16,2411806,2318672
16,2326199,713650
16,2384598,2367507
16,2363587,150515
16,2388053,2369959
16,2384598,2405867
16,285680,2367851
16,150515,2348432
16,2318061,713059
16,2374047,2336116
16,2381846,2320658
16,2411785,2400441
16,2374727,2404652
16,2384598,2349737
16,2352250,2417465
16,2402616,2319115
16,2364729,2341268
16,1592762,2417466
16,1593035,2349737
16,2373922,2336116
16,2377058,2409779
16,2358947,2396276
16,713059,2396276
16,2405274,2369907
17,1592751,1592762
17,2338995,2339760
17,2360927,2361056
17,2372295,2373390
17,2390627,2392171
17,2412039,2412150
17,713533,713650
17,2333648,2372295
17,2326199,2371993
17,2374727,2396524
17,2409001,1159735
17,1592433,2402616
17,2787,1379
17,2326310,2390627
17,2355303,2409055
17,2363587,2326310
17,2362334,2357275
17,2404542,1379
17,2364477,2408968
17,1593035,2376668
17,2375043,2341268
17,2323842,1593035
17,2362334,2358947
17,2390627,2413085
17,2415709,2340390
17,2366550,2350120
17,2363587,2411602
17,2396961,2341268
17,498006,2367829
17,2396077,2320658
17,-1,0
17,1159735,2346577
17,2360803,2347458
17,2325092,2332851
17,2370835,2349948
17,2354333,285961
17,1160066,2367507
17,2330120,1159735
17,2415709,2338995
17,2341259,2359604
17,2366605,2350120
17,2381846,2326310
17,2412150,2361407
17,395,2332851
17,2374047,2787
17,2361056,2375043
17,150493,2339760
17,2366605,713059
17,897,2340390
17,2366993,2384490
17,2326294,2388053
17,2356281,2384507
17,350,2318061
17,2367507,2392171
17,713371,2369171
17,2355303,2400441
17,2832,2343930
17,2363398,2407103
17,713059,2335471
17,713432,2318672
17,1159524,2384598
17,713432,2404542
17,2417466,2364729
17,2315726,285961
17,2376005,2330120
17,2341259,2396524
17,2417465,2370835
17,2362134,2374842
17,2336116,2326294
17,2375820,2359604
17,2396961,713694
17,2407406,2341434
17,1592751,713427
17,2376005,285680
17,2341705,2376668
17,1159811,2363398
17,2396961,2319899
17,2356281,1592762
17,286078,2350120
17,2369959,2339760
17,2417466,2361407
17,2390627,2326199
17,2323842,2354333
17,2364729,2346577
17,2362134,2343930
17,1159811,2411602
17,1159650,2364477
17,2363398,2385675
17,2318061,713427
17,1051,2336116
17,2346577,2396961
17,2325612,2387855
17,2366993,2320658
17,2320658,2340390
17,2336116,2318308
17,2384507,2402616
17,2385092,2404652
17,2412150,2326294
17,2384504,2407142
17,2360892,2369013
17,2370845,2366640
17,2832,2361407
17,2346577,2363587
17,2366605,2410580
17,2333800,2409225
17,2360344,2400837
17,2341268,286078
17,2317249,2353541
17,2364729,2385675
17,2390627,2318042
17,150515,2333800
17,2366605,2371230
17,2357275,2377656
17,2369171,4445
17,2400837,2409055
17,2318672,1159959
17,2376065,2316138
17,2408547,2371993
17,1711,2319899
17,2318061,350
17,2318061,2377656
17,2376005,2417502
17,2396524,2362334
17,2362134,2377058
17,2376065,2361407
17,350,2366993
17,2409225,2318672
17,2357275,4445
17,2402616,2400441
17,2361056,2341259
17,2408800,498233
17,498391,2318308
17,713059,2354333
17,160,2377656
17,2390165,498391
17,2370835,2409423
17,1160208,2374047
17,2360803,2363398
17,2412150,2326294
17,2417502,2376668
17,2366640,2371230
17,285680,2409779
17,2370845,2396524
17,2319899,2340390
17,-1,0
17,2366640,393
17,2371230,2411602
17,2349948,2369959
17,2411785,2318308
17,2333800,2333648
17,150493,2318308
17,713694,2366508
17,2369013,2367507
17,4333,713533
17,2352250,1592762
17,2356281,1592762
17,2412150,2375820
17,2344410,2409779
17,2349948,713427
17,2315726,2376668
17,2349737,2384507
17,2387855,1159811
17,2362334,2417502
17,1386,713694
17,2334681,2411806
17,713650,2323842
17,1592433,2411602
17,2363587,2390165
17,2368102,2381846
17,2349335,2378397
17,150515,2832
17,2413085,2390627
17,498233,2360892
17,285680,2371993
17,2318042,498002
17,2374727,2368102
17,2411785,2364729
17,2338995,1593035
17,2409001,2355303
17,4333,2317249
17,2358947,2325092
17,2389473,1159959
17,2326199,1593035
17,2330120,2378397
17,1592433,2411602
17,1592762,395
17,2318672,2374047
17,2409055,2364076
17,2352159,2409779
17,160,2374842
17,2353541,2367851
17,286058,2325092
17,150493,2361056
17,2390516,2407103
17,1379,2378397
17,2340390,2396524
17,2340751,2407142
17,2396524,2333800
17,2361056,2367851
17,2409055,2349737
17,2318042,2369013
17,2396524,1592401
17,1711,393
18,1592762,1593035
18,2339760,2340390
18,2361056,2361407
18,2373390,2373922
18,2392171,2392833
18,2412150,2412795
18,713650,713694
18,2375204,2405274
18,2360927,2318061
18,2317249,2396961
18,2360892,2326310
18,150515,2335471
18,2389473,713694
18,2412795,2340390
18,1160208,498391
18,713371,2318042
18,713533,2400837
18,395,160
18,2347458,2346577
18,2360927,2409779
18,2376668,1592433
18,2407406,2375820
18,2317249,2396961
18,498002,2408968
18,2396077,498002
18,2315718,2375043
18,2315718,2411785
18,2340390,498006
18,2326294,150515
18,2384490,2384507
18,1592751,107962
18,2384504,1051
18,1159959,2347458
18,2392171,2318061
18,2371682,2336116
18,1159524,2369907
18,2390165,1593035
18,2333648,2832
18,2389473,2339760
18,2412039,2417465
18,2361056,350
18,2368102,2371230
18,2410580,286078
18,2321657,150493
18,2366550,2371230
18,2366508,2318061
18,2352250,2350120
18,2330120,2366508
18,2364076,2405867
18,2360803,2384598
18,2411785,2832
18,713427,285770
18,2364477,2363398
18,2357275,2340751
18,2360892,2375820
18,2369907,2325612
18,2341705,2348432
18,150515,2371682
18,2374727,2364729
18,2361407,713427
18,393,2373390
18,2334681,713059
18,2390627,2366550
18,2348432,2370845
18,2323842,2375204
18,1592751,897
18,498002,2402616
18,2333648,2385092
18,2383872,2350120
18,2341434,2358947
18,1593035,2371993
18,2388053,2407103
18,2360927,2384507
18,-1,0
18,2388442,498069
18,2412039,2370845
18,1051,2333648
18,2332851,897
18,2371682,4333
18,2325612,2377058
18,2374727,2341268
18,2412795,2374842
18,2317249,2354333
18,2411602,2359604
18,2363398,2368102
18,2323842,2392171
18,2385092,2326310
18,1592401,498069
18,2330120,2367829
18,713432,2344410
18,2405867,2343930
18,2412795,2375043
18,2381846,713432
18,2375043,2344410
18,2341259,286078
18,2407142,2388053
18,2411806,2384504
18,2319115,2360927
18,2369959,2388442
18,2318308,2385092
18,2417502,2366605
18,713371,2413085
18,2413085,2384490
18,2340390,1159524
18,2367851,2366508
18,713059,2338995
18,2321657,2317249
18,2348432,2318042
18,2349737,2360803
18,498233,2315718
18,2407406,2334681
18,2320658,2396276
18,2364076,2330120
18,2366125,2356281
18,2370845,2319115
18,2407142,2371230
18,2397064,2355303
18,2369013,2366550
18,2407142,2316138
18,2352159,2316138
18,2411602,1159376
18,2375204,2371682
18,498391,107962
18,498233,2364477
18,2352250,2360803
18,2411806,1159811
18,2378397,2410580
18,2396961,2378397
18,2411785,2363398
18,897,2407103
18,2360803,2354333
18,713533,2384504
18,2361407,2366605
18,2396961,713694
18,2377058,1051
18,2417466,2411785
18,2369959,285680
18,2369907,2354333
18,2325092,2374842
18,2366508,2367851
18,2384504,897
18,2396961,2381846
18,286078,2405274
18,-1,0
18,2333800,2369907
18,2346742,2361056
18,2364729,2409779
18,2362334,2390516
18,2319899,2350120
18,1386,2339760
18,2397064,2369907
18,2333648,1592433
18,2371230,2413085
18,2366993,2375820
18,2400837,2832
18,2407142,2407103
18,1592751,2371993
18,2363398,713694
18,2317249,1592433
18,2335471,2371230
18,1386,2407406
18,2319115,2400837
18,2360344,2344410
18,2363587,1159959
18,2360927,2325092
18,2367507,2376065
18,1159811,2373922
18,2453,2408800
18,2453,713533
18,2349737,2404652
18,2340751,2319899
18,150493,2405274
18,2361407,2390627
18,2388442,498391
18,2350120,2400837
18,2366993,2405867
18,1159811,2381846
18,2319115,2374727
18,2383872,2350120
18,2375820,285770
18,2352159,2325612
18,2383872,2348432
18,2417465,2363398
18,2370835,2355303
18,1593035,2341434
18,2408547,2333800
18,2832,2318672
18,150515,2352250
18,2417466,713427
18,2347458,2408547
18,4333,150493
18,2367507,2408968
18,2357275,2340390
18,713533,2363398
18,2318308,2349948
18,2413085,2384490
18,2375204,2366640
18,2408547,2409423
18,498002,713533
18,2367507,2353541
18,4445,1592762
18,2338995,2350120
18,2396077,2371230
19,1593035,160
19,2340390,2340751
19,2361407,2362134
19,2373922,2374047
19,2392833,2396077
19,2412795,2413085
19,713694,897
19,2352250,2346577
19,2343930,2318672
19,2336116,1159735
19,1159735,393
19,2318308,2390165
19,2326310,2408968
19,2318042,2376668
19,393,2341434
19,2344410,350
19,2316138,2415709
19,2390516,2376065
19,2396276,2402616
19,498002,2384504
19,2374047,2357275
19,2366993,2369907
19,2333800,2318672
19,2344410,2367829
19,2408547,2315726
19,2374842,2377656
19,1379,2411806
19,2409423,2341259
19,2350120,2344410
19,2453,2374727
19,1159650,1159959
19,2349948,2325092
19,2396961,2383872
19,2453,2389473
19,2325612,2332851
19,2326310,1386
19,2376005,2390516
19,1159735,2338995
19,713371,2384598
19,2832,2347458
19,1160066,2364340
19,2346577,713427
19,2348432,2376668
19,2412039,2371682
19,2341268,2362134
19,2376668,2326294
19,2334681,2356281
19,2349335,2318308
19,2318672,2349948
19,2385092,2367829
19,2413085,286078
19,2385675,2396524
19,2384490,2369907
19,2376668,1379
19,2357275,2402616
19,2336116,2348432
19,2343930,2341259
19,2354333,1051
19,2409001,286078
19,2325092,2326310
19,2334681,2396276
19,2390516,2409001
19,2415709,2335471
19,2349335,2392171
19,2388442,2347458
19,2335471,2350120
19,498069,2408547
19,713371,2366550
19,2392833,2341268
19,2341705,150515
19,2353541,2315718
19,1379,150493
19,2397064,2411785
19,713650,2409001
19,2353541,1160208
19,2396961,393
19,2373922,2354333
19,498002,2349948
19,2374727,2332851
19,1592433,2364729
19,2407103,2402616
19,2389473,2350120
19,2392171,2334681
19,2369959,160
19,2341268,1159735
19,150493,1386
19,2377656,2370845
19,2371993,498233
19,2357275,350
19,2407103,2352159
19,2413085,2366993
19,2376668,2410580
19,1159735,2417502
19,2326310,2341259
19,2374047,2392833
19,2375043,2412150
19,0,-1
19,2387855,2412795
19,2375204,2334681
19,2360803,2341259
19,2384495,2356281
19,2407406,1159735
19,2318061,2344410
19,0,-1
19,2320658,2339760
19,2384507,2396276
19,2367829,2366550
19,2355303,2319899
19,2325092,498391
19,2338995,2349335
19,2411785,1159650
19,2377656,2370845
19,2341705,1592433
19,2369907,2396276
19,160,498233
19,2409055,2339760
19,713427,2326310
19,2358947,2319899
19,1592762,2400837
19,2373922,2400837
19,160,2367829
19,2352159,2373390
19,498002,285961
19,2346742,2366508
19,2390165,2347458
19,2409055,713533
19,2374727,2358947
19,150515,2350120
19,2356281,2409001
19,286058,2396524
19,285680,1593035
19,150493,2341434
19,2321657,2336116
19,1159524,498391
19,1592433,2364477
19,2318042,2371230
19,2392833,2400837
19,2360344,2375204
19,2336116,2375820
19,2407142,713432
19,2364340,2364076
19,2417466,2404652
19,2361056,2326294
19,2371993,498002
19,713432,1159524
19,713427,1159650
19,2381846,2453
19,2388053,2318042
19,2360927,2408547
19,2316138,2384490
19,2381846,150515
19,2389473,1159735
19,2397064,2409055
19,1159959,285961
19,2389473,2372295
19,2396524,2355303
19,2412795,2352250
19,2369013,2349948
19,2368102,2343930
19,2400837,2358947
19,713694,2404542
19,2355303,2384598
19,1386,2392171
19,713694,2392171
19,1159811,285770
19,150493,2408800
19,2349737,2359604
19,2360803,2335471
19,2392833,2335471
19,107962,285770
19,2384495,2360803
19,2369171,2413085
19,2364340,2364729
19,2409055,2340751
19,2339760,2787
19,2315726,2371993
19,713371,2362334
19,1160066,2404652
19,2341259,2787
19,2334681,2396276
19,2366125,2325092
19,2356281,2353541
19,2375043,2319899
19,2349948,2417502
19,713427,2392833
19,2330120,2366550
19,2326294,2323842
19,150515,2396077
19,2383872,2366550
19,2409055,2373390
19,2376005,1160066
19,2415709,2349948
19,2412039,2388442
19,2388442,2357275
19,2349335,2392171
19,2369959,2348432
19,2384507,2390165
19,350,107962
19,2375043,2417466
19,2371230,1379
19,498006,2340390
19,1159650,2363587
19,1159959,2409779
20,160,1711
20,2340751,2341259
20,2362134,2362334
20,2374047,2374727
20,2396077,2396276
20,2413085,2415709
20,897,1051
20,4333,1593035
20,2318061,2407142
20,2374727,2407103
20,2362134,2361056
20,2367851,395
20,2412150,2404542
20,2409055,2362334
20,2363587,2319899
20,2384495,2359604
20,1379,2330120
20,1159524,2361056
20,2376065,2360344
20,2787,2405867
20,2317249,2369171
20,2366640,2363398
20,2348432,2325612
20,2346577,2366993
20,2402616,4333
20,2384598,285770
20,2353541,1379
20,2338995,1593035
20,2338995,2384598
20,2384598,2388053
20,1160066,2385675
20,2318308,713432
20,2377058,2360927
20,713371,2376005
20,2405274,2366508
20,160,2349335
20,2363587,2415709
20,2355303,2369959
20,2396276,2348432
20,2366550,2387855
20,2317249,2360927
20,2396276,2385092
20,1592751,2346577
20,-1,0
20,2409001,498002
20,2340390,2325092
20,2338995,2361407
20,2361407,2407142
20,2372295,160
20,713059,2384490
20,393,2415709
20,2415709,2360892
20,2367851,713371
20,2360803,160
20,2409001,2368102
20,2408800,2349335
20,2384495,2341434
20,713371,2371682
20,2371682,897
20,2407142,2316138
20,1159959,2372295
20,1592401,285680
20,713059,1592433
20,2367829,2336116
20,2370835,4445
20,2343930,4445
20,1592751,107962
20,2409779,2371230
20,2368102,2409001
20,2326294,2362134
20,2787,2361056
20,1159811,2408800
20,2405274,1159376
20,2357275,2396961
20,498233,897
20,2413085,285770
20,2332851,2347458
20,2336116,2376005
20,2384490,2409423
20,2384490,2408968
20,2367507,2366993
20,150493,2353541
20,2390516,1159376
20,2326310,2370845
20,2320658,2412150
20,2341268,2373922
20,713059,285961
20,2349948,160
20,2335471,1159811
20,2325612,2407406
20,2334681,2343930
20,2366605,2390165
20,1379,2396077
20,1711,2412039
20,713432,2407142
20,0,-1
20,2408800,2374047
20,2364477,2371230
20,713533,107962
20,2408968,2332851
20,2341268,286078
20,2377656,2334681
20,1159735,2392171
20,2411785,2384495
20,2390627,2335471
20,2325092,2372295
20,2371993,2388053
20,2326199,2388442
20,2390627,2405274
20,2409423,2384504
20,2346577,2376065
20,2343930,2369013
20,2366125,2346742
20,713432,2364340
20,1711,2316138
20,2412039,2408968
20,2392171,2360344
20,2357275,2366640
20,2396961,713432
20,2333648,713694
20,2343930,2392833
20,2319115,2359604
20,285770,2388053
20,2412150,2400837
20,2358947,2384598
20,2408800,2338995
20,2364340,2349335
20,2396961,2361056
20,2415709,897
20,2372295,713432
20,1592751,107962
20,2374047,2374727
20,2383872,2333648
20,395,2397064
20,2339760,107962
20,2341268,2411602
20,2384495,2384504
20,2366508,713533
20,2408800,2369171
20,2333800,4445
20,2353541,2347458
20,2360892,2318308
20,2349948,2368102
20,2384490,2318308
20,2364477,2340390
20,2383872,2369013
20,2349948,2411602
20,2410580,2376005
20,2400837,2341259
20,2371230,2405867
20,2832,1592751
20,2367507,2409225
20,2385675,1592433
20,2409225,2340390
20,2396077,2341434
20,713694,2369959
20,2318308,2315718
20,2378397,2356281
20,2413085,2376065
20,1592751,2367829
20,2346742,160
20,2341705,2332851
20,2325612,2376668
20,285961,2315726
20,2334681,285961
20,1593035,2323842
20,2340751,2366508
20,2377656,285680
20,2361407,2348432
20,2381846,2390627
20,1051,2409001
20,2333648,2348432
20,2339760,2366550
20,2332851,2364729
20,2374842,286058
20,2402616,1159811
20,2412795,2384598
20,4445,2384598
20,2417502,2326199
20,2407406,2367851
20,2338995,2390516
20,2408547,2362334
20,1159959,2390165
20,2315718,2375204
20,2417466,2404652
20,2373922,498006
20,2340751,2315726
20,2412150,498233
20,2367507,2355303
20,2373922,2397064
20,2373922,2371682
20,713533,2376668
20,2371682,2364477
20,2344410,2375204
20,2315726,4333
20,2415709,2396961
20,1711,2412039
20,2318061,285961
20,2333800,2411806
20,2384495,2396077
20,150493,4333
20,713427,2326294
20,2344410,1592401
21,1711,2315718
21,2341259,2341268
21,2362334,2363398
21,2374727,2374842
21,2396276,2396524
21,2415709,2417465
21,2372295,1051
21,285770,2385675
21,2371682,2373390
21,2396524,2364729
21,1160208,2367851
21,2383872,713427
21,2325092,2363587
21,2366605,713650
21,2366508,2381846
21,2372295,2453
21,2335471,2341705
21,2384598,2364477
21,2341434,2355303
21,713533,2360803
21,2339760,2341434
21,286058,2384598
21,2333800,2384495
21,2407103,2363398
21,2373922,1711
21,2348432,1159376
21,2343930,2376005
21,2388442,2366508
21,2832,2396276
21,2371682,2366550
21,2348432,2377656
21,2366605,2343930
21,2340751,2411602
21,2373390,2360892
21,2409779,2388053
21,285961,2318308
21,2413085,2354333
21,2387855,2388442
21,1593035,2358947
21,2405867,2396524
21,2371993,2333648
21,2318061,2376065
21,2344410,2411602
21,2374047,2367507
21,2375820,2392171
21,2359604,498002
21,2375204,2349335
21,2417466,2346742
21,2315718,2407103
21,1159735,2326199
21,2388442,2412795
21,2372295,2341434
21,2404542,286058
21,2362134,2346742
21,2408800,2411785
21,2787,713427
21,2371993,713650
21,2335471,2417502
21,1711,2374727
21,350,498002
21,2361407,2370845
21,2326199,2325612
21,2385675,2369959
21,2368102,350
21,2389473,2396524
21,2315718,2317249
21,897,2347458
21,2362134,2361056
21,2341268,286078
21,2374047,2353541
21,2396077,2344410
21,285961,2409423
21,2339760,2371993
21,2400837,160
21,2349948,285961
21,2400837,2363398
21,2373922,2355303
21,150515,2326310
21,1592751,2364729
21,1711,2374047
21,2339760,713533
21,2385675,2408968
21,2346577,2367507
21,2363587,2373390
21,1159650,285770
21,2326294,2325092
21,1159524,2413085
21,2318061,2350120
21,2396524,2417465
21,2411785,2381846
21,395,2355303
21,-1,0
21,2366640,2412795
21,2384598,1592762
21,2373390,2384495
21,2400441,1159376
21,2366640,2412795
21,2409779,2381846
21,713427,2335471
21,2369013,2375043
21,285770,2409055
21,286058,713059
21,2366640,2370835
21,2352159,2321657
21,2417502,2364340
21,2396961,2368102
21,2369013,2325092
21,1592401,2352250
21,2364340,2340390
21,713427,2402616
21,2356281,2340751
21,2384490,2318672
21,2384504,2349948
21,2396077,498006
21,2352250,2364076
21,2366993,2367851
21,2385675,1159524
21,2388442,2325092
21,2409779,1592762
21,2362334,2392833
21,2323842,2384598
21,2396276,2384504
21,2356281,2321657
21,0,-1
21,2396276,2408800
21,498002,2384507
21,498391,2358947
21,2410580,2316138
21,2396524,2375204
21,2347458,150493
21,2358947,2321657
21,2396077,2366125
21,150493,713694
21,4333,2383872
21,2402616,2367851
21,2405274,1711
21,2341259,1592751
21,2370845,1592751
21,2411602,150515
21,498233,2343930
21,2370835,286078
21,2374842,2371682
21,2369171,713650
21,2326199,2349948
21,2369907,2407103
21,2323842,2400441
21,2385675,2334681
21,498391,1160066
21,2364477,2344410
21,2360803,498006
21,286058,2361056
21,2396961,2361056
21,2410580,2376668
21,1592762,2366605
21,2333648,2407103
21,2333648,2411806
21,2371993,2396961
21,2367851,2389473
21,2375204,2409225
21,2787,2371230
21,2409779,2389473
21,713427,350
21,2332851,2385675
21,2397064,713427
21,2412150,4445
21,1711,2409423
21,2341259,2339760
21,1159735,2364340
21,2350120,2384598
21,2364477,2390627
21,2344410,2347458
21,2319115,1379
21,2340751,2340390
21,1159735,2372295
21,1593035,2417502
21,2316138,2832
21,2453,498391
21,2374842,2347458
21,2388442,2384504
21,713427,2402616
21,2396961,285961
21,1386,2363398
21,1386,1160208
21,1592751,2363398
21,2369907,713371
21,2357275,2323842
21,2409225,2362334
21,2417465,2357275
21,498002,2376065
21,2339760,713533
21,2366508,2384598
21,2366550,2326294
21,2417465,2375820
21,2344410,2411602
21,2367829,2407103
21,395,2355303
21,2364477,2374842
21,2373922,2318042
21,2364340,2376668
21,2377058,2352250
21,2390516,350
21,2341434,2363398
21,2318672,2354333
22,2315718,2315726
22,2341268,2341434
22,2363398,2363587
22,2374842,2375043
22,2396524,2396961
22,2417465,2417466
22,2396276,2355303
22,2360344,2360927
22,2332851,2390627
22,2374047,2374842
22,2374047,2409423
22,2318061,2376065
22,2362334,2369171
22,2318061,2347458
22,2325612,2372295
22,2362134,2390165
22,2371230,2405867
22,2369959,2412150
22,2335471,2408800
22,2364340,498002
22,2787,1159811
22,2349737,2366993
22,2372295,2407142
22,150493,2360927
22,2350120,2356281
22,2371993,2417466
22,2347458,350
22,2335471,2340390
22,150493,2333648
22,2377058,2366125
22,2375820,2383872
22,286058,2325092
22,1159735,2409423
22,2333648,713694
22,2385675,498069
22,4445,2366125
22,2396077,713427
22,2369959,2409001
22,2412150,2332851
22,2376005,2360803
22,2367851,2384490
22,1592433,2390627
22,2352250,897
22,1160066,2400837
22,1160066,2396276
22,2362134,2341268
22,2407142,395
22,2333800,2384598
22,2400441,2371993
22,1159811,2349948
22,150515,2385675
22,2407406,2323842
22,713650,2397064
22,2375204,2411806
22,2319115,2378397
22,1592401,2340390
22,2384490,498006
22,2374047,2320658
22,2366125,2372295
22,-1,0
22,2325092,2413085
22,1593035,2387855
22,2334681,713533
22,2375204,2411806
22,897,2407103
22,4333,285770
22,2832,2316138
22,2366605,285680
22,1159524,2388442
22,2453,2371230
22,2323842,2409423
22,498233,1160208
22,2325092,2412795
22,2411602,2318042
22,2325612,2371230
22,2396961,1160066
22,1711,2325612
22,2385092,2413085
22,498233,2411785
22,2412039,2374727
22,1592751,2417465
22,2390627,2315718
22,2387855,498391
22,285770,2392833
22,2373922,2340390
22,2370845,2370835
22,2361056,2340751
22,2396961,2408800
22,2412039,2387855
22,2352159,2375204
22,2374727,2341434
22,2336116,2366640
22,2409225,2367829
22,2407103,2349335
22,1592433,2370845
22,2370835,2362134
22,2410580,2318672
22,2366993,2316138
22,2368102,2363587
22,2409423,2318042
22,498233,2375204
22,4445,2359604
22,2333800,2348432
22,2339760,2371682
22,2360803,2412150
22,4445,2392833
22,2409001,2363398
22,2343930,2352250
22,2363587,2376668
22,2346742,285680
22,2325612,2344410
22,1593035,2318308
22,2373922,498391
